timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;14;718.0731160543;-0.5941825171;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;15;711.8461912520;-1.9659116306;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;16;682.4551267300;2.9663262776;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;17;641.4873342475;1.6097781295;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;18;596.0041946161;0.1924597658;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;19;530.2263667529;-1.1594657984;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;20;478.6783889001;-2.6115633204;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;21;476.2992756660;2.4438973968;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;22;426.3859753791;0.7870565367;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;23;399.5059448869;-0.6665315879;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;24;410.2218911760;-2.1689405705;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;25;408.9425387509;2.6221432333;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;26;411.3222580897;1.1844209426;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;27;404.7838929602;-0.3139382133;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;28;11265.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;29;37739.1671344241;-2.0966735131;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;30;4.0000000000;0.0000000000;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;31;3323.4808559701;-1.3601232941;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;32;3234.3778381630;-0.3221416377;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;33;5224.1418434036;-1.7678915638;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;34;5970.2095440612;2.1106987640;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;35;7798.9456338662;-1.9758059681;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;36;452.7074110284;-0.4873585795;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;37;498.4074638285;-1.9039677044;-74.0000000000;148
2024-06-29 07:42:08:780066;f0:c8:14:e5:cc:a7;38;509.4869968900;2.8713812517;-74.0000000000;148
