timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;29;38946.7213510971;-2.1478604423;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;30;1152.0000000000;0.0000000000;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;31;3323.4808559701;-1.3601232941;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;32;3234.3778381630;-0.3221416377;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;33;5224.1418434036;-1.7678915638;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;34;5970.2095440612;2.1106987640;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;35;7798.9456338662;-1.9758059681;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;36;474.6588248416;2.3278861080;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;37;361.7955223604;1.4711276743;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;38;310.0354818404;0.8310285679;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;39;257.5616431070;-0.0660516349;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;40;232.7444951014;-0.9625342786;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;41;250.5773333724;-1.8331982025;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;42;248.0080643850;-3.1335283123;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;43;465.2880828046;1.9149768375;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;44;321.0124608173;0.5110319183;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;45;408.7052727822;-0.7022569315;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;46;556.4108194491;-1.8681060412;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;47;550.4470910088;-2.9883908391;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;48;579.1588728492;2.0421657900;-83.0000000000;136
